Name,Categories,Address,City,State,Postcode,Phone,Website,Email,Fax,Latitude,Longitude,Employees,Established,Licence_No,ABN_Status,ABN,ABN_Name,Accuracy,ABN_2,ACN
Jager Driving School,Schools & Training,,Yarra Junction,VIC,3797,0419 914 002,http://www.jagerdrivingschool.com.au ,,,-37.782736,145.6103123,,,,Active,20 696 053 360,Trading Name,100%,,
Jacques' Driving School,Schools & Training,,Wangaratta,VIC,3677,0417 777 576,http://www.jacquesdrivingschool.com.au/ ,"jacqlanie@bigpond.com,jds777@bigpond.com",,-36.3569809,146.3201525,,,,Active,61 044 667 883,Other Name,100%,,
J&D Driving,Schools & Training,,Umina Beach,NSW,2257,0412 224 821,http://www.jddriving.com.au ,bookings@jddriving.com.au,,-33.5213638,151.3183075,,,,Active,75 982 066 356,Business Name,100%,,
It's All Good Driving,Schools & Training,,Blacktown,NSW,2148,0439 255 483,,,,-33.7694644,150.9084932,,,,Active,72 695 630 746,Other Name,100%,,
Iteach u2 drive,Schools & Training,,Leopold,VIC,3224,0402 441 615,,iteachu2drive.auto@gmail.com,,-38.1938428,144.4681527,,,,Active,29 784 109 855,Business Name,100%,,
Inverell Driving School,Schools & Training,26 Raglan St,Inverell,NSW,2360,(02) 6722 2302,,,,-29.779406,151.110963,,,,Active,95 505 211 907,Business Name,100%,,
Inner West Driving School,Schools & Training,,Concord,NSW,2137,0416 248 393,www.innerwestdrivingschool.com.au ,innerwestdrivingschool@hotmail.com,,-33.85628,151.1030725,,2003,,Active,67 651 385 721,Business Name,100%,,
Ingleburn Driving School,Schools & Training,40 Haultain St,Minto,NSW,2566,0414 472 209,Visit Out FB Page ,,,-34.01638,150.858426,,,,Active,87 182 176 473,Business Name,100%,,
Independence Driving School,Schools & Training,,Singleton,NSW,2330,0458 233 381,,ids173@hotmail.com,,-32.5611069,151.1745874,,,,Active,11 677 951 358,Business Name,100%,,
ILUKA Driving School,Schools & Training,,Iluka,WA,6028,0401 379 222,http://ilukadrivingschool.com.au ,info@ilukadrivingschool.com.au,,-31.7419231,115.7257408,,,,Active,74 339 108 493,Business Name,100%,,
Illawarra Driving School,Schools & Training,,Unanderra,NSW,2526,0414 324 252,,joe.keenan3@gmail.com,,-34.4547167,150.8449072,,,5369,Active,84 061 667 101,Business Name,100%,84 061 667 101,
Illawarra Driving School,Schools & Training,,Wollongong,NSW,2526,0414 324 252,,joe.keenan3@gmail.com,,-34.4241792,150.8935489,,,5369,Active,84 061 667 101,Business Name,100%,84 061 667 101,
iDrive Driver Training,Schools & Training,,Asquith,NSW,2077,0417 536 027,http://www.idriver.com.au ,query@idriver.com.au,,-33.6879969,151.1084784,,,,Active,17 745 490 265,Business Name,100%,,
Ideal Driving School,Schools & Training,Unit 20/ 11-15 Gardner Ct,Toowoomba,QLD,4350,(07) 4634 0512,,,,-27.547222,151.904845,,,,Active,27 566 741 503,Other Name,100%,,
Ibay Driving School,Schools & Training,,Minto,NSW,2566,0413 829 365,,,,-34.0323613,150.8490483,,,,Active,54 595 699 124,Business Name,100%,,
Hunter Regions Driving School,Schools & Training,,Kotara,NSW,2289,0405 128 012,http://www.hunterregions.com.au ,goodlucksandy@yahoo.com.au,,-32.9408505,151.7093063,,,,Active,21 629 906 890,Business Name,100%,,
Hong Kong Driving School,Schools & Training,7 Willis St,Kingsford,NSW,2032,(02) 9399 9118,,,,-33.918536,151.232497,,,,Active,65 853 487 796,Trading Name,100%,,
Holdings Driver Training,Schools & Training,,Cardiff,NSW,2285,(02) 4954 8333,www.holdings.net.au ,"enquiry@holdings.net.au,bookings@holdings.net.au",,-32.9397244,151.6590533,,1970,,Active,86 341 614 179,Business Name,100%,,
Hobson's Bay Driving School,Schools & Training,104 Kororoit Creek Rd,Williamstown,VIC,3016,(03) 9399 9244,www.hobsonsbaydrivingschool.com ,"drivewithmickey@gmail.com,trishpiacquadio@gmail.com",,-37.857107,144.880102,,,,Active,31 255 331 755,Other Name,100%,,
Hilltops Driver Training,Schools & Training,40 Wombat St,Young,NSW,2594,0439 062 960,https://www.facebook.com/HilltopsDriverTraining/?ref=page_internal ,,,-34.318844,148.296131,,,,Active,37 944 612 077,Business Name,100%,,
Highlands Drive Safe,Schools & Training,,Moss Vale,NSW,2577,0428 844 473,www.highlandsdrivesafe.com ,drivesafe@hotkey.net.au,,-34.5488147,150.3741987,1-Oct,,11374,Active,35 467 266 993,Other Name,100%,35 467 266 993,
Highfields Driving School,Schools & Training,,Highfields,QLD,4352,0427 545 106,www.tks.com.au ,office@tks.com.au,,-27.4637219,151.9537772,,,,Active,52 277 402 492,Trading Name,100%,,
Helsie's Driving School,Schools & Training,24 Graylea Avenue.,Herne Hill,VIC,3218,0433 761 963,,,,-38.129714,144.3174,,,Enhance the driving experience,Active,82 332 766 472,Business Name,100%,,
Help Me Drive Driving School,Schools & Training,1 Tombolo Ct,Mooroolbark,VIC,3138,0430 933 282,,,,-37.762539,145.315724,,,,Active,41 341 183 397,Trading Name,100%,,
Heavy Vee Driver Training,Schools & Training,,Cooroibah,QLD,4565,0402 046 521,www.heavyvee.com.au ,info@heavyvee.com.au,,-26.3741669,152.9759174,1-Oct,,Free quotes,Active,84 109 832 082,Business Name,100%,96 165 054 037,
Hastings Driving School,Schools & Training,,Hastings,VIC,3915,1800 067 796,,,,-38.307583,145.190201,,,,Active,66 710 512 773,Trading Name,100%,,
Harro's Driving School,Schools & Training,59 Daniel Dr,Golden Square,VIC,3555,(03) 5447 0925,,,,-36.780258,144.232636,,,,Active,53 764 696 542,Business Name,100%,,
Harrisdale Driving School,Schools & Training,,Harrisdale,WA,6112,0410 647 552,,harrisdaleds@outlook.com,,-32.1104014,115.9343059,,,,Active,69 421 388 459,Business Name,100%,,
HARRIS DRIVING SCHOOL,Schools & Training,,Toongabbie,NSW,2146,(02) 9636 1053,http://www.harrisdrivingschool.com.au ,aahh@optusnet.com.au,,-33.7872766,150.9509084,,,,Active,75 521 278 739,Business Name,100%,,
Happiness Driving School,Schools & Training,Wallawa Rd,Nelson Bay,NSW,2315,0432 427 004,,happinessdrivingschool@hotmail.com,,-32.724954,152.12538,,,,Active,52 826 822 760,Business Name,100%,,
Hala Driving School,Schools & Training,45 Highland Ave,Bankstown,NSW,2200,(02) 9790 4599,,,,-33.9135,151.02305,,,,Active,62 758 091 470,Trading Name,100%,,
Gunnedah Driving School,Schools & Training,,Gunnedah,NSW,2380,0408 610 793,,jill.hope@bigpond.com,,-30.9769033,150.2518198,,,,Active,35 678 011 584,Trading Name,100%,35 678 011 584,
Guidance driving school,Schools & Training,,Epping,NSW,2121,0412 986 863,,,,-33.7727711,151.0813486,,,,Active,45 663 046 463,Business Name,100%,,
Gregory's Driving School,Schools & Training,,St Johns Park,NSW,2176,(02) 9604 1636,,,,-33.8776075,150.8990861,,,,Active,87 535 386 024,Trading Name,100%,,
Great Western Driving School,Schools & Training,,Bellbowrie,QLD,4070,0412 913 775,,,,-27.5630452,152.8858294,,,,Active,53 426 442 798,Trading Name,100%,,
Great Lakes Driving School,Schools & Training,4 Arenga Ct,Forster,NSW,2428,0402 243 830,,yvonnesmith012@hotmail.com,,-32.202234,152.529846,1-Oct,2004,10957,Active,70 991 851 361,Business Name,100%,70 991 851 361,
Goulburn Valley Driver Training,Schools & Training,,Grahamvale,VIC,3631,0418 126 623,,gvdrivertraining@hotmail.com,,-36.3719733,145.44508,1-Oct,,,Active,91 296 452 933,Trading Name,100%,91 296 452 933,
Gosford Driving School,Schools & Training,,Daleys Point,NSW,2257,(02) 4344 3744,,,,-33.4989389,151.3550955,,,,Active,75 414 048 434,Trading Name,100%,,
Gordon Driving Instruction,Schools & Training,,Pymble,NSW,2073,0409 267 505,,gordondriving@gmail.com,,-33.744008,151.1417871,,,,Active,23 026 418 337,Business Name,100%,,
Gold Coast School Of Motoring,Schools & Training,,Helensvale,QLD,4212,0404 864 359,,,,-27.922503,153.3360438,,,,Active,14 295 756 176,Business Name,100%,,
Go Safe Driving School,Schools & Training,,Taylors Lakes,VIC,3038,0410 373 856,www.gosafedriving.com.au ,litsa@gosafedriving.com.au,,-37.7016453,144.797273,,,,Active,13 469 924 208,Business Name,100%,,
Go Right Driving School,Schools & Training,109 Clarence,Caulfield South,VIC,3162,0424 710 204,,,,-37.893081,145.016319,,,,Active,28 993 294 004,Business Name,100%,,
Go For It ... Driver Training,Schools & Training,7 Castillon Sq,Frankston,VIC,3199,0417 536 327,,,,-38.16834,145.15351,,,,Active,43 454 275 191,Trading Name,100%,,
GM Driving Instruction,Schools & Training,,Langwarrin,VIC,3910,0409 786 859,,gmdriving@bigpond.com,,-38.15361,145.18457,,,,Active,33 849 009 633,Trading Name,100%,,
Gemini Driving School,Schools & Training,14 Ida Pl,Blacktown,NSW,2148,(02) 9622 8907,,,,-33.768063,150.896369,,,,Active,14 818 238 981,Business Name,100%,,
Geelong Driving School,Schools & Training,,Grovedale,VIC,3216,0433 556 633,,,,-38.1992038,144.319941,,,,Active,70 617 278 891,Other Name,100%,,
Geared4Success Driving School,Schools & Training,,Young,NSW,2594,0423 496 300,http://www.geared4successdrivingschool.com.au ,ianbaird50@bigpond.com,,-34.3142198,148.2977066,1-Oct,2011,21190812,Active,57 737 929 980,Business Name,100%,57 737 929 980,
Gary's Driving Academy,Schools & Training,,Glenmore Park,NSW,2745,0488 055 320,http://www.garysdrivingacademy.com.au/ ,info@garysdrivingacademy.com.au,,-33.7819733,150.6658699,1-Oct,2016,Driving Instructor Licence No. 014183,Active,14 101 435 232,Business Name,100%,14 101 435 232,101 435 232
Future Driver Training,Schools & Training,53 Manuka Parade,Gorokan,NSW,2263,0459 780 366,http://futuredrivertraining.com.au/ ,tony@futuredrivertraining.com.au,,-33.254835,151.511068,,,,Active,11 726 742 464,Business Name,100%,,
Friendly Driving School,Schools & Training,57 Christine St,Kuraby,QLD,4112,0412 873 234,www.friendlydrivingschool.com ,murad863@yahoo.com,,-27.603213,153.103707,,,,Active,32 035 413 746,Trading Name,100%,,
Frenchy Driving School,Schools & Training,297 Ocean Dr,Bunbury,WA,6230,(08) 9795 8309,,,,-33.323753,115.631291,,,,Active,90 717 729 948,Trading Name,100%,,
Freedom School of Motoring,Schools & Training,,Shoalwater,WA,6169,0437 304 597,http://www.drivingschoolrockingham.com ,drivingschoolfreedom@gmail.com,,-32.2931987,115.7106025,1-Oct,2007,,Active,39 428 167 447,Business Name,100%,39 428 167 447,
Fraser Coast Driving School,Schools & Training,,Hervey Bay,QLD,4655,0410 589 681,,melfcds@icloud.com,,-25.286111,152.818889,,,,Active,69 591 680 641,Business Name,100%,,
Franz Driving School,Schools & Training,,Campbelltown,NSW,2560,0411 415 567,,franzdrivingschool@gmail.com,,-34.0677741,150.8131919,,,,Active,65 127 165 953,Business Name,100%,,
Forrestfield Driving Academy,Schools & Training,10 Yoondarn Elb,Wattle Grove,WA,6107,(08) 9453 6630,,xylomene@bigpond.com,,-32.002011,115.988833,,,,Active,84 739 456 692,Business Name,100%,,
Focus Driving School,Schools & Training,PO Box 367,Kingsford,NSW,2032,(02) 9344 5107,www.focusdrivingschool.com.au ,drive@focusdrivingschool.com.au,,-33.9212744,151.2270413,,2005,,Active,65 054 355 912,Business Name,100%,65 054 355 912,
Focus Driving School,Schools & Training,PO Box 367,Kingsford,NSW,2032,(02) 9344 5107,Visit our website for further information about us and prices for driving tuition. We offer driving solutions to suit your needs. ,drive@focusdrivingschool.com.au,(02) 9344 5753,-33.9212744,151.2270413,Nov-20,2005,Professional & Safe driving instructors,Active,65 054 355 912,Business Name,100%,65 054 355 912,
Focus Driver Training,Schools & Training,,Tanawha,QLD,4556,0416 136 439,focusdrivingsc.com.au ,"mike@focusdriving.com.au,mike@focusdrivingsc.com.au",,-26.7115414,153.0359578,,,,Active,27 125 141 274,Trading Name,100%,,
Fit 2 Drive school,Schools & Training,,Blacktown,NSW,2148,0409 771 606,http://www.fit2driveschool.com ,fit2driveschool@gmail.com,,-33.7694644,150.9084932,,,,Active,89 435 075 735,Business Name,100%,,
First Step Driving School,Schools & Training,60A The Boulevarde Rd,Lakemba,NSW,2195,0433 413 478,http://www.firststepdrivingschool.com.au ,,,-33.920259,151.076058,,,,Active,80 202 470 446,Business Name,100%,,
Fast pass driving school,Schools & Training,,Doonside,NSW,2767,0404 598 882,,fastpass.driving@yahoo.com,,-33.7633531,150.8699783,,,,Active,64 883 072 940,Business Name,100%,,
Fair Price Driving School,Schools & Training,,Kellyville,NSW,2155,(02) 8824 6288,http://fairpricedriving.com.au/ ,info@fairpricedriving.com.au,,-33.7121854,150.9575318,,,,Active,78 536 179 092,Business Name,100%,,
Ezi P's Driving Academy,Schools & Training,,Hillarys,WA,6025,0407 089 982,,,,-31.7991517,115.745531,,,,Active,58 519 317 443,Business Name,100%,,
Extreme Driving School,Schools & Training,,Shepparton,VIC,3630,0421 199 332,http://www.drivingschoolshepparton.com.au ,extreme.driving@yahoo.com.au,,-36.3667971,145.4032227,1-Oct,,27 years experience,Active,64 174 689 324,Business Name,100%,64 174 689 324,
Euro-Drive,Schools & Training,,Arundel,QLD,4214,0415 105 405,,,,-27.9473542,153.3743648,,,,Active,82 088 225 140,Other Name,100%,,
Emu Driving School,Schools & Training,,Woolloongabba,QLD,4102,0403 700 229,https://emudrivingschool.com ,"info@emudrivingschool.com,info@emudrivingschool.com.au",,-27.4999887,153.03549,,,,Active,96 174 392 630,Business Name,100%,,
Elle's Driving School,Schools & Training,,St Clair,NSW,2759,(02) 9834 5970,,,,-33.7939694,150.7882233,,,,Active,99 529 861 192,Trading Name,100%,,
Elite Driver Education,Schools & Training,501 Pacific Hwy,Mt Colah,NSW,2079,0434 433 200,,,,-33.679731,151.110536,,,,Active,86 527 462 108,Business Name,100%,,
Efficient Driving School,Schools & Training,57 Bramley Loop,Madeley,WA,6065,0412 800 324,,,,-31.809211,115.83337,,,,Active,94 325 486 845,Trading Name,100%,,
Edwin's Driving School,Schools & Training,,Bradbury,NSW,2560,(02) 4625 0116,,,,-34.0848661,150.8121725,,,,Active,78 101 280 415,Business Name,100%,,
Eclipse Driver Training,Schools & Training,,Hoppers Crossing,VIC,3029,0409 315 075,www.eclipsedrivertraining.com.au ,enquiries@eclipsedrivertraining.com.au,,-37.8821928,144.7004536,,,,Active,11 657 426 115,Business Name,100%,,
Eazy Driving School,Schools & Training,,Northmead,NSW,2152,0405 739 868,http://www.eazydrivingschool.com.au ,admin@eazydrivingschool.com.au,,-33.7897031,150.9961267,,,,Active,52 770 078 749,Business Name,100%,,
Eatons A1 Driving School,Schools & Training,,Cashmere,QLD,4500,(07) 3325 0155,www.eatonsa1drivingschool.com.au ,"eatonsa1@optusnet.com.au,info@eatonsa1drivingschool.com.au",,-27.3187624,152.9358805,Nov-20,2002,,Active,67 124 257 501,Business Name,100%,21 965 683 054,
Easyway Driving School,Schools & Training,,Gladstone Park,VIC,3043,(03) 9335 2872,,,,-37.6876532,144.8863087,,,,Active,44 066 414 261,Other Name,100%,,
Easy Wheel Driving School,Schools & Training,2 Parmelia Way,Madora Bay,WA,6210,0433 600 546,,easywheeldrivingschool@gmail.com,,-32.470135,115.748336,,,,Active,42 840 252 461,Business Name,100%,,
Easy Driving School,Schools & Training,Methven St,Mt Druitt,NSW,2770,0433 374 899,,javedsaad96@hotmail.com,,-33.76,150.82,,,,Active,82 911 860 723,Business Name,100%,,
Dynamic Driving School,Schools & Training,Crestwood Dr,Baulkham Hills,NSW,2153,0413 555 307,,,,-33.744986,150.968881,,,,Active,30 633 441 538,Business Name,100%,,
Dunrite Driving School,Schools & Training,,Port Macquarie,NSW,2444,0400 268 980,,glenncoppleman@yahoo.com.au,,-31.4307038,152.9063331,,,,Active,70 947 475 494,Business Name,100%,,
Duncan's Driving School,Schools & Training,,Rockingham,WA,6168,0418 603 360,,,,-32.2756305,115.7295297,,,,Active,70 121 860 314,Business Name,100%,,
Driv'n 2 Success,Schools & Training,,Dromana,VIC,3936,(03) 5987 0698,http://www.drivn2success.com.au ,info@drivin2success.com.au,,-38.333775,144.962891,,,,Active,70 302 084 941,Business Name,100%,,
Driving Zone,Schools & Training,73 O'Grady St,Albert Park,VIC,3206,0401 867 589,www.drivingzone.com.au ,"info@drivingzone.com.au,info@drivingzone.com",,-37.84353,144.95223,,2003,Professional teaching methods,Active,38 667 703 991,Trading Name,100%,38 667 703 991,
DRIVING INSTRUCTOR DAVID SMITH,Schools & Training,,Ashbury,NSW,2193,0425 327 703,,david.smith67@live.com,,-33.8981802,151.1209045,,,,Active,35 240 573 319,Business Name,100%,,
Driving Geelong,Schools & Training,1 Amundsen St,Belmont,VIC,3216,0411 277 184,http://www.drivinggeelong.com.au ,amberdavis20@gmail.com,,-38.172034,144.340046,,,,Active,75 882 443 614,Business Name,100%,,
Driving Craft School,Schools & Training,,Meadow Heights,VIC,3048,0430 060 052,http://www.drivingcraftschool.com.au ,drivingcraftschool@live.com,,-37.649967,144.92157,,,,Active,24 848 491 597,Trading Name,100%,,
Drivewise Training School,Schools & Training,,Nambucca Heads,NSW,2448,(02) 6569 4417,,drivewise2@bigpond.com,,-30.6422966,153.0030524,,,,Active,35 198 740 783,Business Name,100%,,
Drivesafe Driving School,Schools & Training,35A Kent St,Bullaburra,NSW,2784,0415 705 260,www.drivesafeds.com.au ,ian@drivesafeds.com.au,,-33.722638,150.409391,,,,Active,45 418 448 365,Business Name,100%,,
Driversity Driving School,Schools & Training,,Sydenham,VIC,3037,0435 996 555,,,,-37.6960451,144.7694495,,,,Active,50 456 976 907,Other Name,100%,,
Driver Training NSW,Schools & Training,10 Fifth St,Cardiff,NSW,2285,0419 210 258,drivertrainingnsw.com ,drivertrainingnsw@gmail.com,,-32.949148,151.667669,,,,Active,85 563 029 004,Business Name,100%,,
Driver Training NSW,Schools & Training,,Cardiff,NSW,2285,0419 210 258,http://www.drivertrainingnsw.com ,drivertrainingnsw@gmail.com,,-32.9397244,151.6590533,,,,Active,85 563 029 004,Business Name,100%,,
Driver Education Brisbane,Schools & Training,,Springfield,QLD,4300,0413 787 193,http://www.drivereducationbrisbane.com ,"shakirakolia@icloud.com,drivereducationbrisbane@gmail.com",,-27.6543649,152.9149324,,,,Active,29 671 930 158,Trading Name,100%,,
Driver Education & Training Services,Schools & Training,,Horsham,VIC,3400,0402 261 674,https://www.drivereducationservices.com.au/ ,joe.simmons1955@gmail.com,,-36.7131337,142.2004973,1-Oct,1989,,Active,24 886 137 903,Other Name,100%,24 886 137 903,
Driveology Driving School,Schools & Training,,Terrigal,NSW,2260,0409 362 364,,,,-33.4474525,151.4452855,,,,Active,20 000 111 900,Business Name,100%,,
Drive Safe Driving Lessons,Schools & Training,,Mt Clear,VIC,3350,0400 599 034,,,,-37.6020153,143.8683926,,,,Active,89 838 540 078,Business Name,100%,,
Drive Right Driver Training Port Macquarie,Schools & Training,,Port Macquarie,NSW,2444,0429 931 375,,driverightdrivertraining@gmail.com,,-31.4307038,152.9063331,,,,Active,86 132 653 457,Business Name,100%,,
Drive Ezy,Schools & Training,15 Dural St,Hornsby,NSW,2077,0488 882 983,http://www.drive-ezy.com.au ,hduinker@gmail.com,,-33.702799,151.095644,1-Oct,2000,,Active,69 011 291 405,Trading Name,100%,69 011 291 405,
Drive 4 Life Driving School,Schools & Training,,Meadow Heights,VIC,3048,0421 553 665,http://www.d4ldrivingschool.com.au ,lessons@d4ldrivingschool.com.au,,-37.649967,144.92157,,,,Active,14 581 107 895,Business Name,100%,,
Drive 2B Alive,Schools & Training,257 Annangrove Rd,Rouse Hill,NSW,2155,0412 929 202,www.drive2balive.com.au ,mb2mp@hotmail.com,,-33.657567,150.926387,,,Helping you pass first go.,Active,82 404 158 068,Business Name,100%,,
Drive 2 Pass Driving School,Schools & Training,,Biggera Waters,QLD,4216,0404 166 999,,,,-27.9330048,153.3998966,,,,Active,99 275 410 189,Business Name,100%,,
Dorza's Driving School,Schools & Training,,Mt Druitt,NSW,2770,0412 472 704,http://www.dorzasdrivingschool.com ,spdoran@live.com.au,,-33.7661803,150.816708,1-Oct,,,Active,36 929 595 024,Business Name,100%,,
Dom's Driving School,Schools & Training,8 Kempsey St,Jamisontown,NSW,2750,(02) 4733 7852,,,,-33.776074,150.685056,,,,Active,66 961 556 635,Business Name,100%,,
Dolphin Driving School,Schools & Training,,Rockingham,WA,6168,(08) 9592 2237,,,,-32.2756305,115.7295297,,,,Active,99 656 305 600,Trading Name,100%,,
Dixon's Driving School,Schools & Training,,Strathfieldsaye,VIC,3551,(03) 5439 5557,,geoffdixon1@hotmail.com,,-36.8011834,144.3459598,,,,Active,31 496 344 728,Trading Name,100%,,
Directions Driver Training Newcastle,Schools & Training,,Cameron Park,NSW,2285,0435 028 122,http://www.directionsdrivertraining.com.au ,directionsdrivertraining@gmail.com,,-32.8993752,151.5910479,,,,Active,99 556 786 477,Business Name,100%,,
Direct Driver Training Pty Ltd,Schools & Training,,Oran Park,NSW,2570,0490 459 422,http://trucktest.com.au ,trucklicencensw@hotmail.com,,-34.0120117,150.7259573,1-Oct,2013,Master security licence # 00010976,Active,48 164 672 619,Entity Name,100%,48 164 672 619,164 672 619
Diamond Driving School,Schools & Training,,Buderim,QLD,4556,1800 673 507,,,,-26.6847592,153.0537382,,,,Active,29 204 626 496,Business Name,100%,,
Destined to Drive Driving School,Schools & Training,,Korumburra,VIC,3950,0421 213 541,http://destinedtodrive.com.au ,destinedtodrive@outlook.com.au,,-38.432019,145.8233789,,,,Active,55 141 190 902,Business Name,100%,,
Desire Driving School,Schools & Training,Unit 6 23-25 The Strand,Rockdale,NSW,2216,0411 837 914,http://shrestha-driving-school.business.site/ ,desiredriving@gmail.com,,-33.956784,151.139531,,,,Active,86 509 513 804,Business Name,100%,,
Desi Driving School,Schools & Training,7 Brassey St,Wyndham Vale,VIC,3024,(03) 8742 3166,,desidrivingschool247@gmail.com,,-37.890022,144.614829,,,,Active,14 816 634 085,Trading Name,100%,,
Dennis Driving School,Schools & Training,,Winston Hills,NSW,2153,(02) 9624 7384,,,,-33.7733364,150.9702102,,,,Active,75 183 871 884,Business Name,100%,,
Denman Driving School,Schools & Training,,Wiley Park,NSW,2195,0420 416 220,,,,-33.9216269,151.0679731,,,,Active,14 220 552 417,Business Name,100%,,
Del Driving Northern,Schools & Training,,Allambie Heights,NSW,2100,0417 199 235,,ldelaney23@bigpond.com,,-33.7654317,151.2505406,,,,Active,13 216 519 115,Business Name,100%,,
Deft Driving School,Schools & Training,,Liverpool,NSW,2170,0433 917 633,http://www.deftdrivingschool.com.au ,info@deftdrivingschool.com.au,,-33.9200192,150.9241267,,,,Active,48 808 166 389,Business Name,100%,,
Defence Driving School,Schools & Training,262 Marsden Rd,Carlingford,NSW,2118,(02) 9858 1161,,,,-33.788692,151.06185,,,,Active,61 382 449 526,Trading Name,100%,,
Dean Driving School,Schools & Training,Langford Ave,Langford,WA,6147,0435 990 786,,,,-32.043755,115.941529,,,,Active,79 527 672 789,Business Name,100%,,
Darshan Driving School,Schools & Training,,Springvale,VIC,3171,0431 336 996,http://www.darshandrivingschool.com.au ,darshan.dshl@gmail.com,,-37.9519068,145.1520762,1-Oct,2009,,Active,36 816 929 472,Business Name,100%,36 816 929 472,
Dapto Driving School,Schools & Training,29 Blakemore Ave,Kanahooka,NSW,2530,(02) 4261 1586,,,,-34.497606,150.814588,,,,Active,79 103 582 196,Trading Name,100%,,
Dapto Driving School,Schools & Training,,Dapto,NSW,2530,(02) 4261 1586,,patmacleay@optusnet.com,,-34.4937933,150.7944772,1-Oct,2000,Over 30 years of experience,Active,79 103 582 196,Trading Name,100%,79 103 582 196,
Dan's Driver Training,Schools & Training,,Crookwell,NSW,2583,0419 169 775,,choppawray@yahoo.com.au,,-34.4556195,149.4674255,,2003,,Active,32 508 905 192,Business Name,100%,,
Dalton Driving School,Schools & Training,,Grays Point,NSW,2232,0414 799 756,,enquiries@daltondrive.com.au,,-34.058876,151.0816873,,,,Active,22 401 080 992,Business Name,100%,,
Dalton Driving School,Schools & Training,6 Moyran Parade,Grays Point,NSW,2232,0427 942 645,http://daltondrive.com.au ,mark@daltondrive.com.au,,-34.059918,151.078251,1-Oct,,,Active,22 401 080 992,Business Name,100%,22 401 080 992,
Da Silva Driving School,Schools & Training,15 Heal St,Hamilton Hill,WA,6163,(08) 9418 3546,,,,-32.088173,115.784483,,,,Active,33 608 009 166,Trading Name,100%,,
D.N.T. Driving School,Schools & Training,,Eglinton,WA,6034,0432 963 681,www.dntdrivingschool.com.au ,dntdriving@live.com,,-31.5858314,115.6909412,1-Oct,2005,Instructor license: 5994,Active,94 036 606 221,Other Name,100%,94 036 606 221,036 606 221
Cudgegong Driver Education,Schools & Training,42 Bayly St,Gulgong,NSW,2852,(02) 6374 2696,,rochellels@yahoo.com.au,,-32.360975,149.533,1-Oct,,,Active,94 893 112 387,Business Name,100%,94 893 112 387,
Cruizin Driving School,Schools & Training,,Sunshine Beach,QLD,4567,0438 702 522,http://www.cruizindrivingschool.com.au/ ,cruizindrivingschool@gmail.com,,-26.4061727,153.110154,,2002,,Active,22 098 956 760,Business Name,100%,,
Cruise Along Driving School,Schools & Training,,Grovedale,VIC,3216,0427 703 668,,cruisealongds@gmail.com,,-38.1992038,144.319941,1-Oct,,,Active,91 599 891 003,Business Name,100%,91 599 891 003,
CRM Driver Training,Schools & Training,,Tamworth,NSW,2340,0459 151 500,http://www.crmdrivertraining.com.au/ ,enquiries@crmdrivertraining.com.au,,-31.0904743,150.9325757,,,,Active,94 723 232 685,Other Name,100%,94 723 232 685,
Country 2 Coast Driver Training,Schools & Training,,Eudlo,QLD,4554,0418 748 759,,,,-26.7256719,152.9580387,,,,Active,33 138 496 964,Trading Name,100%,,
Cosy Driving School,Schools & Training,12 Bruckner Pl,Claremont Meadows,NSW,2747,0433 776 444,,cosydrivingschool@gmail.com,,-33.772483,150.744488,,2017,,Active,66 166 268 756,Business Name,100%,66 166 268 756,
Coffs Harbour Workplace Assessments,Schools & Training,4 Willis Rd,Woolgoolga,NSW,2456,(02) 6654 0877,www.chwa.com.au ,training@chwa.com.au,,-30.12597,153.19553,,1996,,Active,23 176 511 877,Trading Name,100%,23 176 511 877,
Coffs Harbour Driving School,Schools & Training,,Coffs Harbour,NSW,2450,(02) 6652 1096,http://www.coffsharbourdrivingschool.com.au ,coffsharbourdrivingschool@hotmail.com,,-30.2963481,153.1156869,,,,Active,47 869 901 097,Trading Name,100%,,
Coasties Driving School,Schools & Training,93 Wendy Drv,Point Clare,NSW,2250,0411 430 204,http://bigpond.com ,"you@bigpond.com,you@telstra.com",,-33.438398,151.314009,,,,Active,23 386 284 614,Business Name,100%,,
Coasties Driving School,Schools & Training,,Point Clare,NSW,2250,0411 430 204,,sshelton5@bigpond.com,,-33.4459378,151.3279683,,,,Active,23 386 284 614,Business Name,100%,23 386 284 614,
Civic Driving School,Schools & Training,,Highgate,WA,6003,0411 596 605,,,,-31.9401077,115.867361,,,,Active,94 653 968 996,Business Name,100%,,
Chris's Motorcycle Training,Schools & Training,,Swan View,WA,6056,0408 912 252,,,,-31.8859715,116.042374,,,,Active,88 507 726 305,Trading Name,100%,,
Chittering Driving school,Schools & Training,3 Moon Rise,Muchea,WA,6501,0417 175 814,http://www.chitteringdrivingschool.com.au ,"chitteringdrivingschool@gmail.com,hitteringdrivingschool@gmail.com",,-31.584178,115.956455,,,,Active,96 351 430 663,Business Name,100%,,
Check-in Learner Driving School,Schools & Training,,Luddenham,NSW,2745,0407 496 937,,janet.wright195640@yahoo.com.au,,-33.8821426,150.6916777,1-Oct,,,Active,27 574 845 920,Business Name,100%,27 574 845 920,
