Name,Categories,Address,City,State,Postcode,Phone,Website,Email,Fax,Latitude,Longitude,Employees,Established,Licence_No,ABN_Status,ABN,ABN_Name,Accuracy,ABN_2,ACN
Banjo Paterson Motor Inn & Restaurant,Bars & Restaurants,72-74 Bowen Rd,Rosslea,QLD,4812,(07) 4725 2333,www.banjopaterson.net.au ,"banjo.paterson@bigpond.com,micah@micahrich.com",,-19.298582,146.799347,,,,Active,17 319 078 136,Business Name,25%,,
Bangkok Whistle,Bars & Restaurants,7/2 Raymond McMahon Bvd,Endeavour Hills,VIC,3802,(03) 9700 1599,https://www.bangkokwhistlethai.com.au/ ,admin@localforyou.com.au,,-37.977982,145.261326,,,,Active,91 149 910 994,Business Name,25%,,
Bangkok Milton,Bars & Restaurants,3/ 530 Milton Rd,Toowong,QLD,4066,(07) 3871 1282,https://www.bangkokmilton.net.au/ ,admin@localforyou.com.au,,-27.478671,152.98983,,,,Active,21 629 782 636,Business Name,25%,,
Bangkok Hut Restaurant,Bars & Restaurants,11 Knuckey St,Darwin,NT,800,(08) 8941 5555,,,,-12.463608,130.840657,,,,Active,59 192 236 995,Other Name,25%,,
Banana Leaf Thai Restaurant,Bars & Restaurants,121 Wellington Rd,East Brisbane,QLD,4169,(07) 3392 1006,,thienphong@gmail.com,,-27.483224,153.04077,,,,Active,96 168 866 653,Entity Name,25%,,
Banana Leaf Restaurant,Bars & Restaurants,Unit 2 240-250 City Walk,Canberra,ACT,2601,(02) 6193 9335,https://www.bananaleafrestaurant.com.au/ ,"bananaleaf_cafe_restaurant@hotmail.com,teambananaleaf@gmail.com",,-35.281164,149.132686,,,,Active,71 109 456 626,Business Name,25%,,
Ban Thai,Bars & Restaurants,241 Victoria St,Abbotsford,VIC,3067,(03) 9415 1163,,,,-37.80946,144.99208,,,,Active,46 612 941 563,Entity Name,25%,,
Bambu Bridge Chinese Restaurant,Bars & Restaurants,Shop B/ 968 Nepean Hwy,Mornington,VIC,3931,(03) 5975 8890,,,,-38.23011,145.04426,,,,Active,22 305 049 946,Trading Name,25%,,
Bamboo Basket,Bars & Restaurants,"Shop 1003-1004, 199 Grey Street",South Brisbane,QLD,4101,(07) 3844 0088,https://www.bamboobasket.com.au ,,,-27.480456,153.022506,,,,Active,68 332 816 840,Business Name,25%,,
Bamboo Basket,Bars & Restaurants,39 Hercules St,Hamilton,QLD,4007,(07) 3268 3886,https://www.bamboobasket.com.au ,,,-27.440305,153.069603,,,,Active,68 332 816 840,Business Name,25%,,
BamBamBoo,Bars & Restaurants,Shop 25 140 William St,Perth,WA,6000,(08) 6388 8900,https://bambamboo.com.au/Home5.html ,info@bambamboo.com.au,,-31.952129,115.858538,,,,Active,58 907 217 015,Business Name,25%,,
Balthazar,Bars & Restaurants,6 The Esplanade,Perth,WA,6000,(08) 9421 1206,,,,-31.95646,115.85829,,,,Active,28 730 344 696,Entity Name,25%,,
Ballarat Vietnamese Noodle Shop,Bars & Restaurants,39 Lydiard St North,Ballarat,VIC,3350,(03) 5331 7108,,,,-37.56061,143.857531,,,"Rice paper rolls, noodle & rice dishes",Active,20 220 722 544,Business Name,25%,,
Ballaboosta,Bars & Restaurants,289 Halifax St,Adelaide,SA,5000,(08) 8232 1853,https://ballaboosta.com.au/ ,ballaboostaadelaide@gmail.com,,-34.932476,138.612869,,,,Active,42 603 094 364,Entity Name,25%,,
Bakehouse Garden,Bars & Restaurants,Shop 4 9- 11 George St,North Strathfield,NSW,2137,(02) 8746 0299,www.bakehousegarden.com.au ,jane@bakehousegarden.com.au,,-33.86203,151.08783,,,,Active,44 116 202 914,Entity Name,25%,,
Baby Pizza,Bars & Restaurants,631-633 Church St,Richmond,VIC,3121,(03) 9421 4599,https://www.babypizza.com.au/ ,eat@babypizza.com.au,,-37.833059,144.997138,,,,Active,82 524 799 625,Business Name,25%,,
Baan Phraya Thai,Bars & Restaurants,20 353 Beaconsfield Tce,Brighton,QLD,4017,(07) 3269 8144,,phakorn11@gmail.com,,-27.292963,153.062739,,,,Active,27 150 113 045,Trading Name,25%,,
Baan Jai Thai Mango Hill,Bars & Restaurants,1-21 Halpine Dr,Mango Hill,QLD,4509,(07) 3886 1755,https://www.baanjaithaimangohill.com.au/ ,admin@localforyou.com.au,,-27.242543,153.026193,,,,Active,30 166 252 848,Business Name,25%,,
Ayuriz Cafe- Restaurant,Bars & Restaurants,SHOP 1/ 21 Knuckey St,Darwin,NT,800,(08) 8941 9886,,,,-12.463923,130.841393,,,,Active,95 930 882 599,Business Name,25%,,
Axel Stenross Maritime Museum Incorporated,Bars & Restaurants,97 Lincoln Hwy,Port Lincoln,SA,5606,(08) 8682 3624,www.axelstenross.com.au ,info@axelstenross.com.au,,-34.702809,135.854475,,,,Active,79 020 052 804,Entity Name,25%,,
Avenue 9,Bars & Restaurants,882 Beaufort St,Inglewood,WA,6052,(08) 9271 7177,,,,-31.92185,115.885945,,,,Active,36 754 309 981,Trading Name,25%,,
Australian Wine Holdings,Bars & Restaurants,Perup Rd,Manjimup,WA,6258,(08) 9771 8006,,,,-34.230329,116.164142,,,,Active,68 076 577 994,Trading Name,25%,,
Australian International Gourmet Holdings Pty Ltd,Bars & Restaurants,32 Spence St,Cairns,QLD,4870,(07) 4051 1933,,,,-16.924129,145.776677,,,,Active,86 077 879 308,Entity Name,25%,,
Augusta Moon Chinese Restaurant,Bars & Restaurants,Shop 3 Mathew Flinders Shopng Cntr 264 Allnut Tce,Augusta,WA,6290,(08) 9758 1322,,,,-34.31624909,115.1581149,,,,Active,84 164 468 051,Business Name,25%,,
Augello's Ristorante & Pizzeria,Bars & Restaurants,20 Cnr Brisbane Rd &amp; The Esplanade,Mooloolaba,QLD,4557,(07) 5478 3199,www.augellos.com.au ,,,-26.680125,153.11984,,1995,,Active,71 066 707 640,Business Name,25%,,
Auchendarroch House And Wallis Tavern,Bars & Restaurants,17 Adelaide Rd,Mt Barker,SA,5251,(08) 8391 6100,Visit Our Website ,wallistavern@wallis.com.au,,-35.06764,138.858314,,2005,,Active,54 344 646 465,Other Name,25%,,
Aubergine,Bars & Restaurants,18 Barker St,Griffith,ACT,2603,(02) 6260 8666,https://www.aubergine.com.au/ ,"restaurant@aubergine.com.au,office@aubergine.com.au",,-35.328024,149.142335,,,,Active,31 131 981 747,Entity Name,25%,,
At The Heads Restaurant,Bars & Restaurants,Jetty Rd,Barwon Heads,VIC,3227,(03) 5254 1298,,,,-38.284128,144.494386,,,,Active,16 921 392 965,Business Name,25%,,
Astros,Bars & Restaurants,45C Sussex Tce,Hawthorn,SA,5062,(08) 8271 8277,Visit the Website ,,,-34.973893,138.600067,,,,Active,40 073 759 814,Entity Name,25%,,
Asian Paradise,Bars & Restaurants,188 Algester Rd,Calamvale,QLD,4116,(07) 3272 2833,,,,-27.612704,153.04072,,,,Active,72 245 321 781,Business Name,25%,,
Asian Noodle House Tuggeranong,Bars & Restaurants,Anketell St,Greenway,ACT,2900,(02) 6162 3040,www.noodlehouse.net.au ,asiannoodlehouse@hotmail.com,,-35.416838,149.068233,,,,Active,66 145 405 581,Business Name,25%,,
Asian Gateway Family Restaurant,Bars & Restaurants,58 Aralia St,Nightcliff,NT,810,(08) 8985 1131,www.asian-gateway58.com ,,,-12.379616,130.849025,,,,Active,87 558 911 027,Business Name,25%,,
Ascott International,Bars & Restaurants,155 St Georges Tce,Perth,WA,6000,(08) 9226 3355,,,,-31.95409524,115.853996,,,,Active,20 078 223 186,Entity Name,25%,,
Ascot Wok,Bars & Restaurants,63 Racecourse Rd,Hamilton,QLD,4007,(07) 3268 7544,,,,-27.43657,153.06505,,,,Active,15 848 039 863,Business Name,25%,,
Asakaze,Bars & Restaurants,B-034 91 Archer St,Chatswood,NSW,2067,(02) 9413 3993,,,,-33.794178,151.186105,,,,Active,70 098 137 261,Business Name,25%,,
Asado,Bars & Restaurants,34 St Quentin Ave,Claremont,WA,6010,(08) 6424 9877,,,,-31.98329105,115.7787587,,,,Active,52 626 816 091,Entity Name,25%,,
Asadal,Bars & Restaurants,Shop 1 76 Phillip St,Parramatta,NSW,2150,(02) 9633 4765,https://www.asadal.com.au/ ,asadalparra@gmail.com,,-33.813121,151.008331,,,,Active,63 562 482 533,Entity Name,25%,,
As You Like It Cafe Bar,Bars & Restaurants,Childers St,Canberra,ACT,2601,(02) 6262 8085,,,,-35.2786,149.12386,,,,Active,86 064 634 140,Trading Name,25%,,
Arthurs Hotel Restaurant,Bars & Restaurants,790 Arthurs Seat Scenic Rd,Arthurs Seat,VIC,3936,(03) 5981 4444,,,,-38.35332,144.9516,,,,Active,75 598 842 823,Trading Name,25%,,
Arriva Italian Restaurant,Bars & Restaurants,Shop 6/ 84 Merthyr Rd,New Farm,QLD,4005,(07) 3254 1599,www.arrivarestaurant.com.au ,,,-27.46738,153.04594,,,Fully licensed,Active,87 634 945 322,Trading Name,25%,,
Aroy Thai Restaurant,Bars & Restaurants,19 Coromandel Parade,Blackwood,SA,5051,(08) 8278 1666,,,,-35.022552,138.618059,,,,Active,72 968 087 168,Business Name,25%,,
Aroma Indian Cuisine,Bars & Restaurants,Shop 6/ 2 Lyndarum Dr,Epping,VIC,3076,(03) 9408 3898,,,,-37.627703,145.027069,,,,Active,34 166 088 820,Entity Name,25%,,
Aristos Waterfront,Bars & Restaurants,15 Bonnefoi Blv,Bunbury,WA,6230,(08) 9791 6477,https://aristosbunbury.com.au ,"enquiries@aristosbunbury.com.au,nenquiries@aristosbunbury.com.au",,-33.317794,115.639703,,,,Active,38 841 960 738,Trading Name,25%,,
ARIA Restaurant Sydney,Bars & Restaurants,1 Macquarie St,Sydney,NSW,2000,(02) 9240 2255,www.ariasydney.com.au ,ariasydney@solotel.com.au,,-33.859512,151.213129,,,,Active,36 093 442 979,Trading Name,25%,,
Ardeche,Bars & Restaurants,222 City Walk,Canberra,ACT,2601,(02) 6230 4800,,ardeche-restaurant@live.com,,-35.280238,149.132051,,,,Active,14 613 258 129,Entity Name,25%,,
Apres Beach Bar & Grill Palm Cove,Bars & Restaurants,119 Williams Esplanade,Palm Cove,QLD,4879,(07) 4059 2000,www.apresbeachbar.com.au ,"jen@beachbar.com.au,lisa@suntourism.com.au",(07) 4055 3663,-16.743841,145.670657,,,,Active,95 985 249 514,Other Name,25%,,
Appellation Restaurant,Bars & Restaurants,Seppeltsfield Rd,Marananga,SA,5355,(08) 8562 4144,,,,-34.48462,138.939451,,,,Active,16 111 269 526,Business Name,25%,,
Antico Caffe Ristorante Pizzeria,Bars & Restaurants,Shop 3/ 81 Royal St,East Perth,WA,6004,(08) 9221 8222,,,,-31.9531,115.87729,,,,Active,81 002 960 684,Other Name,25%,,
Antica Ricetta,Bars & Restaurants,Shop 14 Palmerston Lane,Griffith,ACT,2603,(02) 6295 2778,https://www.anticaricetta.com.au/ ,info@anticaricetta.com.au,,-35.320411,149.132653,,,,Active,48 612 584 362,Entity Name,25%,,
Anjappar,Bars & Restaurants,96 Watton St,Werribee,VIC,3030,(03) 9742 7727,https://www.anjapparmelbourne.com.au ,anjappar.vic@optusnet.com.au,,-37.903226,144.657067,,,,Active,78 611 924 773,Business Name,25%,,
Anghiti,Bars & Restaurants,2/340 Walcott St,Coolbinia,WA,6050,(08) 9443 8888,,,,-31.918184,115.853589,,,,Active,26 733 204 927,Business Name,25%,,
Anghiti,Bars & Restaurants,1/ 379 Scarborough Beach Rd,Innaloo,WA,6018,(08) 9446 6222,,,,-31.90235,115.79723,,,,Active,26 733 204 927,Business Name,25%,,
Andre's Cucina,Bars & Restaurants,94 Frome St,Adelaide,SA,5000,(08) 8224 0004,,ciao@andrescucina.com.au,,-34.924374,138.608067,,,,Active,44 161 569 928,Entity Name,25%,,
Ancient Viet,Bars & Restaurants,287-291 Glen Osmond Rd,Glenunga,SA,5064,(08) 8338 1568,www.facebook.com/ancientviet ,,,-34.952056,138.63501,,,,Active,52 858 812 376,Entity Name,25%,,
Amigo's Pizzeria Magill,Bars & Restaurants,568 Magill Rd,Magill,SA,5072,(08) 8333 0233,,,,-34.913313,138.675765,,,,Active,61 634 532 111,Entity Name,25%,,
Amica Leather Workshop Pty Ltd,Bars & Restaurants,341 High St,Northcote,VIC,3070,0411 645 891,,,,-37.770447,144.998479,,,,Active,75 079 152 935,Entity Name,25%,,
Ambrosia & Co,Bars & Restaurants,Shop 5 180 Oxford St,Bulimba,QLD,4171,(07) 3395 6333,https://ambrosiaandco.com.au/ ,ambrosiabulimba@gmail.com,,-27.451202,153.060169,,,,Active,55 608 560 756,Entity Name,25%,,
Aloft,Bars & Restaurants,Brooke Street Pier,Hobart,TAS,7000,(03) 6223 1619,http://aloftrestaurant.com/ ,info@aloftrestaurant.com,,-42.88424,147.33109,,,,Active,17 639 770 728,Entity Name,25%,,
Allure on Currumbin Restaurant,Bars & Restaurants,136 Duringan St,Currumbin,QLD,4223,(07) 5525 6006,www.allureoncurrumbin.com.au/ ,,,-28.136732,153.477852,,,,Active,88 626 083 618,Business Name,25%,,
All Thai,Bars & Restaurants,Mayfair Plaza Shop 12/ 236-244 Sandy Bay Rd,Sandy Bay,TAS,7005,(03) 6223 2929,,,,-42.89546,147.32846,,,,Active,77 164 119 055,Entity Name,25%,,
All People,Bars & Restaurants,Shop 12 2 Burwood Hwy,Burwood East,VIC,3151,(03) 9889 8198,,,,-37.85266,145.13264,,,,Active,13 292 200 380,Entity Name,25%,,
Aliment,Bars & Restaurants,Unit 2/ 170 Railway Parade,West Leederville,WA,6007,(08) 9388 8163,https://alimentcafe.com.au/ ,michelle@aliment.com.au,,-31.94202,115.838989,,,,Active,32 623 362 587,Entity Name,25%,,
Alessandro's,Bars & Restaurants,"Lot 1 Lake Placid Rd,Barron Gorge National Park,",Caravonica,QLD,4878,(07) 4039 4411,Visit Our FB Page ,alessandro.cairns@gmail.com,,-16.871403,145.68051,,,,Active,82 745 694 687,Entity Name,25%,,
Alberts,Bars & Restaurants,78 Williams Rd,Narrogin,WA,6312,(08) 9881 1899,,,,-32.936797,117.165255,,,,Active,14 620 430 668,Entity Name,25%,,
Albert & Co,Bars & Restaurants,201 Esplanade,Lakes Entrance,VIC,3909,(03) 5155 1209,https://www.albertandco.com.au/ ,albertcocatering@gmail.com,,-37.881215,147.980108,,,,Active,77 000 184 369,Entity Name,25%,,
Al Yassiry,Bars & Restaurants,4 Claret St,Carseldine,QLD,4034,(07) 3310 4396,,,,-27.351752,153.008742,,,,Active,98 472 778 969,Entity Name,25%,,
Al Vecchio Forno,Bars & Restaurants,216 Blackburn Rd,Glen Waverley,VIC,3150,(03) 9887 6288,,,,-37.873249,145.148568,,,,Active,99 101 758 490,Entity Name,25%,,
Akiba Canberra,Bars & Restaurants,40 Bunda St,Canberra,ACT,2601,(02) 6162 0602,http://www.akiba.com.au ,info@akiba.com.au,,-35.277843,149.131138,,,,Active,91 166 950 527,Entity Name,25%,,
Akasaka,Bars & Restaurants,53 Commercial St,Brighton,VIC,3186,(03) 9596 1197,,,,-37.94,145.05,,,,Active,22 626 345 184,Entity Name,25%,,
Aisuru Sushi,Bars & Restaurants,208 William St,Perth,WA,6000,(08) 9328 8578,,,,-31.949108,115.859726,,,,Active,85 162 899 701,Entity Name,25%,,
Aghadeer Restaurant,Bars & Restaurants,874 Sydney Rd,Brunswick,VIC,3056,(03) 9383 7078,,,,-37.756013,144.964438,,,,Active,12 094 634 198,Business Name,25%,,
Agapi Greek,Bars & Restaurants,3/ 160 King William Rd,Adelaide,SA,5000,0476 461 782,http://www.agapigreek.com.au/visit-us.php ,,,-34.919148,138.599138,,,,Active,26 609 573 515,Business Name,25%,,
Afghan Masala,Bars & Restaurants,247 Thomas St,Dandenong,VIC,3175,(03) 9791 2226,,,,-37.986709,145.212283,,,,Active,12 632 742 244,Entity Name,25%,,
Afghan Charcoal Kebab House Pty Ltd,Bars & Restaurants,61 Hindley St,Adelaide,SA,5000,(08) 8212 5151,,,,-34.923533,138.59713,,,,Active,72 165 948 925,Entity Name,25%,,
Adelaide Festival Centre,Bars & Restaurants,King William Rd,Adelaide,SA,5000,(08) 8216 8600,www.adelaidefestivalcentre.com.au ,feedback@adelaidefestivalcentre.com.au,,-34.928318,138.597007,,,,Active,90 940 220 425,Entity Name,25%,,
Adelaide Festival Centre,Bars & Restaurants,Festival Dr,Adelaide,SA,5000,(08) 8216 8744,,,,-34.92029,138.594134,,,,Active,90 940 220 425,Entity Name,25%,,
Addis Abeba,Bars & Restaurants,220 Nicholson St,Footscray,VIC,3011,(03) 9041 2994,,,,-37.803398,144.89852,,,,Active,57 457 385 567,Other Name,25%,,
Adchills Indian Delight,Bars & Restaurants,5/ 255 Herries St,Newtown,QLD,4350,(07) 4549 6895,http://adchillsindian-delight.com.au/ ,,,-27.561987,151.938097,,,,Active,60 617 113 989,Business Name,25%,,
ABHIRUCHI,Bars & Restaurants,217 Sydney Rd,Brunswick,VIC,3056,(03) 9042 4919,http://www.abhiruchi.com.au/ ,abhiruchibrunswick@gmail.com,,-37.772198,144.961006,,,,Active,63 631 947 549,Entity Name,25%,,
Abesha Ethiopian Restaurant & Bar,Bars & Restaurants,327 Barkly St,Footscray,VIC,3011,(03) 9687 0564,,,,-37.799232,144.893333,,,,Active,49 149 276 360,Trading Name,25%,,
Aashirwad Tandoori Indian Restaurant,Bars & Restaurants,Shop 3 1-5 North Con,Beaumaris,VIC,3193,3959936569,,,,-37.98513,145.03363,,,,Active,48 139 701 054,Entity Name,25%,,
Aamarpali Indian Restaurant,Bars & Restaurants,122 Hobart Rd,Kings Meadows,TAS,7249,(03) 6343 6992,,,,-41.46803,147.16023,,,,Active,82 330 321 471,Business Name,25%,,
5 Spice Indian Cuisine,Bars & Restaurants,30 Hutchinson St,Mt Barker,SA,5251,(08) 8391 2756,http://www.5spice.com.au/ ,,,-35.066254,138.859668,,,,Active,46 168 354 881,Entity Name,25%,,
5 Boroughs,Bars & Restaurants,155 Baroona Rd,Paddington,QLD,4064,(07) 3876 4653,https://5boroughs.com.au/ ,"rosalie@5boroughs.com.au,evertonpark@5boroughs.com.au",,-27.465987,152.997289,,,,Active,41 605 830 993,Entity Name,25%,,
5 Boroughs,Bars & Restaurants,791 Stafford Rd,Everton Park,QLD,4053,(07) 3855 2709,https://5boroughs.com.au/ ,"evertonpark@5boroughs.com.au,stonescorner@5boroughs.com.au",,-27.406462,152.992357,,,,Active,41 605 830 993,Entity Name,25%,,
48 Flavours,Bars & Restaurants,31 Langtree Ave,Mildura,VIC,3500,(03) 5023 1977,www.48flavours.com.au ,,,-34.183207,142.161755,,,,Active,75 600 700 061,Entity Name,25%,,
3 Roses,Bars & Restaurants,370 Kensington Rd,Erindale,SA,5066,(08) 8333 3070,http://3roseserindale.com.au ,,,-34.92627,138.663139,,,,Active,28 509 021 468,Business Name,25%,,
26 Red Cafe / Restaurant,Bars & Restaurants,Shop 1/2 13 Murray St,East Devonport,TAS,7310,(03) 6427 0944,,,,-41.179811,146.369325,,,,Active,87 125 412 915,Trading Name,25%,,
21 Espresso,Bars & Restaurants,21 Knox St,Double Bay,NSW,2028,(02) 9327 2616,http://21espresso.com.au/ ,info@21espresso.com.au,,-33.876727,151.242624,,,,Active,11 244 044 850,Entity Name,25%,,
2 Yummy BBQ Noodle,Bars & Restaurants,3/ 114 Emu Bank,Belconnen,ACT,2617,(02) 6251 6622,Please Visit Our Website ,,,-35.236074,149.069961,,,,Active,52 113 651 077,Business Name,25%,,
1907 Restaurant & Bar,Bars & Restaurants,26 Queen St,Perth,WA,6000,(08) 9436 0233,,,,-31.951375,115.856701,,,,Active,20 618 120 522,Business Name,25%,,
Zambrero,Bars & Restaurants,124 William St,Devonport,TAS,7310,(03) 6423 1894,https://www.zambrero.com.au/locations/devonport ,"devonport@zambrero.com,support@zambrero.com",,-41.178571,146.351022,,,,Active,38 118 678 792,Trading Name,50%,,
Zambrero,Bars & Restaurants,15 Bayfield St,Rosny Park,TAS,7018,(03) 6128 1008,https://www.zambrero.com.au/ ,"rosnypark@zambrero.com,support@zambrero.com",,-42.867046,147.370979,,,,Active,38 118 678 792,Trading Name,50%,,
Zambrero,Bars & Restaurants,178 Main Rd,Moonah,TAS,7009,(03) 6273 8610,https://www.zambrero.com.au/locations/moonah ,"moonah@zambrero.com,support@zambrero.com",,-42.842168,147.290904,,,,Active,38 118 678 792,Trading Name,50%,,
Zambrero,Bars & Restaurants,47 Burrendah Blv,Willetton,WA,6155,(08) 9332 4726,http://www.zambrero.com/ ,"willetton@zambrero.com,support@zambrero.com",,-32.057366,115.881311,,,,Active,38 118 678 792,Trading Name,50%,,
Zambrero,Bars & Restaurants,16A Lloyd St,Midland,WA,6056,(08) 9250 5879,https://www.zambrero.com.au ,"midland@zambrero.com,support@zambrero.com",,-31.891143,116.014019,,,,Active,38 118 678 792,Trading Name,50%,,
Zambrero,Bars & Restaurants,"Barker Plaza, 1 Morphett St",Mt Barker,SA,5251,(08) 8391 3120,https://www.zambrero.com.au ,"mtbarker@zambrero.com,support@zambrero.com",,-35.066302,138.856392,,,,Active,38 118 678 792,Trading Name,50%,,
Zambrero,Bars & Restaurants,Shop 2 214-216 Rundle St,Adelaide,SA,5000,(08) 8232 2006,https://www.zambrero.com.au/locations/rundle ,"rundlest@zambrero.com,support@zambrero.com",,-34.922388,138.607645,,,,Active,38 118 678 792,Trading Name,50%,,
Zambrero,Bars & Restaurants,Shop FC 12 1-21 McLeod St,Cairns,QLD,4870,(07) 4041 4752,https://www.zambrero.com.au ,"cairnscentral@zambrero.com,support@zambrero.com",,-16.924972,145.771913,,,,Active,38 118 678 792,Trading Name,50%,,
Zambrero,Bars & Restaurants,41-43 Simpson St,Mt Isa City,QLD,4825,(07) 4743 7931,https://www.zambrero.com.au/ ,"mtisa@zambrero.com,support@zambrero.com",,-20.724024,139.494433,,,,Active,38 118 678 792,Trading Name,50%,,
Zambrero,Bars & Restaurants,80A Queen St,Ayr,QLD,4807,(07) 4783 6326,https://www.zambrero.com.au/locations/moonah ,"support@zambrero.com,moonah@zambrero.com",,-19.573909,147.407893,,,,Active,38 118 678 792,Trading Name,50%,,
Zambrero,Bars & Restaurants,"Yamanto Village Square, 422 Warwick Rd",Yamanto,QLD,4305,(07) 3288 6973,https://www.zambrero.com.au/ ,"yamanto@zambrero.com,support@zambrero.com",,-27.656613,152.747499,,,,Active,38 118 678 792,Trading Name,50%,,
Zambrero,Bars & Restaurants,Tenancy 2/349/369 Colburn Ave,Victoria Point,QLD,4165,(07) 3820 9399,https://www.zambrero.com.au/locations/victoria-point ,"victoriapoint@zambrero.com,support@zambrero.com",,-27.584742,153.298633,,,,Active,38 118 678 792,Trading Name,50%,,
Zambrero,Bars & Restaurants,94 Fryers St,Shepparton,VIC,3630,(03) 5821 3790,https://www.zambrero.com.au/locations/devonport ,"shepparton@zambrero.com,support@zambrero.com",,-36.37964,145.401867,,,,Active,38 118 678 792,Trading Name,50%,,
Zahr,Bars & Restaurants,179 King William Rd,Hyde Park,SA,5061,(08) 8377 7039,,zahrmezze@gmail.com,,-34.954554,138.600367,,,,Active,37 909 494 969,Trading Name,50%,,
Zagame's Reservoir,Bars & Restaurants,257 Edwardes St,Reservoir,VIC,3073,(03) 9460 5799,www.zagames.com.au ,reservoirclub@zagames.com.au,,-37.714517,144.98905,,1971,,Active,94 943 908 114,Business Name,50%,,
Yuzu Dining,Bars & Restaurants,Shop 7/ 1 Scott St,Pyrmont,NSW,2009,(02) 9692 9898,,,,-33.866682,151.192899,,,,Active,85 616 686 438,Business Name,50%,,
Yuriya Japanese Restaurant,Bars & Restaurants,172 Little Bourke St,Melbourne,VIC,3000,(03) 9572 1895,,,,-37.81185,144.96713,,,,Active,78 704 965 931,Trading Name,50%,,
Yuriya Japanese Restaurant,Bars & Restaurants,172 Lt Bourke St,Melbourne,VIC,3000,(03) 9663 3838,,,,-37.81185,144.96713,,,,Active,78 704 965 931,Trading Name,50%,,
Yummy Noodle,Bars & Restaurants,2 Shore St West,Ormiston,QLD,4160,(07) 3286 9268,,,,-27.523442,153.252003,,,,Active,85 410 191 621,Trading Name,50%,,
Yummy Noodle,Bars & Restaurants,Shop 7/ 14 Palmerston Cct,Palmerston,NT,830,(08) 8932 5990,Facebook ,,,-12.480466,130.984049,,,,Active,85 410 191 621,Trading Name,50%,,
Yummy House Chinese Restaurant,Bars & Restaurants,405 Albany Hwy,Victoria Park,WA,6100,(08) 9470 2511,,,,-31.97474,115.89715,,,,Active,33 109 471 856,Business Name,50%,,
Yum Cha Cuisine,Bars & Restaurants,"Shop 1060, Level 1, Indooroopilly Shopping Centre, 322 Moggill Road,",Indooroopilly,QLD,4068,(07) 3878 3388,Visit our FB link ,,,-27.499398,152.972794,,,,Active,54 627 391 637,Business Name,50%,,
Your Builder,Bars & Restaurants,53 Immanuel Dr,Salisbury Heights,SA,5109,(08) 8289 7776,,,,-34.76929,138.693344,,,,Active,40 069 248 924,Business Name,50%,,
Yim-Thai Restaurant,Bars & Restaurants,137A High St,Stanthorpe,QLD,4380,(07) 4681 0155,,,,-28.655027,151.935122,,,,Active,55 348 041 018,Trading Name,50%,,
Yes! Chef,Bars & Restaurants,270 Blackburn Rd,Doncaster East,VIC,3109,(03) 9894 5114,,,,-37.782164,145.163773,,,,Active,81 382 975 592,Trading Name,50%,,
Yarra Lounge,Bars & Restaurants,7 Ballarat St,Yarraville,VIC,3013,(03) 9689 4090,,,,-37.816035,144.891166,,,,Active,82 534 207 322,Trading Name,50%,,
Yamato Kaiten Sushi,Bars & Restaurants,23 St Quentin Ave,Claremont,WA,6010,(08) 9384 5881,,,,-31.981855,115.78028,,,,Active,64 125 299 827,Business Name,50%,,
XO,Bars & Restaurants,16 Iluka St,Narrabundah,ACT,2604,(02) 6295 9696,https://www.xo-restaurant.com.au/location/ ,"info@xo-restaurant.com.au,hello@xo-restaurant.com.au",,-35.332596,149.153866,,,,Active,49 695 595 019,Trading Name,50%,,
Wiseguy Espresso and Schnitzel Bar,Bars & Restaurants,720 Albany Creek Rd,Albany Creek,QLD,4035,0431 368 145,https://www.facebook.com/pg/wiseguyespressoschnitzelbar/ ,wiseguyalbany@gmail.com,,-27.346151,152.967623,,,,Active,16 626 724 847,Business Name,50%,,
Wineglass Restaurant,Bars & Restaurants,61 Melville St,Numurkah,VIC,3636,(03) 5862 3287,,,,-36.090754,145.442992,,,,Active,66 730 819 365,Trading Name,50%,,
Whisky Business,Bars & Restaurants,Shop 4 200 Old Cleveland Rd,Capalaba,QLD,4157,0468 623 321,https://www.whiskybusinesscafe.com ,whiskybusinesscafe@gmail.com,,-27.520258,153.199095,,,,Active,50 318 202 598,Business Name,50%,,
Wharf Restaurant,Bars & Restaurants,401 Port Dr,Broome,WA,6725,(08) 9192 5700,,,,-17.955945,122.223635,,,,Active,92 151 840 327,Trading Name,50%,,
Waterside Hotel,Bars & Restaurants,508 Flinders St,Melbourne,VIC,3000,(03) 9629 1350,www.watersidehotel.com.au ,marketing@sandhillroad.com.au,,-37.820168,144.957158,,,,Active,86 618 309 229,Business Name,50%,,
Watermark Glenelg,Bars & Restaurants,631 Anzac Hwy,Glenelg North,SA,5045,(08) 8294 2300,www.watermarkglenelg.com.au ,"info@watermarkglenelg.com.au,watermarkglenelg@alhgroup.com.au",(08) 8294 9360,-34.976062,138.514778,,,,Active,37 067 391 511,Business Name,50%,56 337 282 796,
Wasabi Teppanyaki,Bars & Restaurants,Unit 71 Cnr Challis and Cape Sts,Dickson,ACT,2602,(02) 6295 8777,,,,-35.251281,149.1365,,,,Active,41 026 300 347,Trading Name,50%,,
Wasabi Teppanyaki,Bars & Restaurants,71/ 2 Cape St,Dickson,ACT,2602,(02) 6262 7888,,,,-35.25164,149.135863,,,,Active,41 026 300 347,Trading Name,50%,,
