Name,Categories,Address,City,State,Postcode,Phone,Website,Email,Fax,Latitude,Longitude,Employees,Established,Licence_No,ABN_Status,ABN,ABN_Name,Accuracy,ABN_2,ACN
Myer,Shopping Centers,2-50 Murray Rd,Preston,VIC,3072,(03) 8609 7506,http://www.myer.com.au/shop/mystore/StoreLocator ,"myer.csc@myer.com.au,info@afterpay.com.au",,-37.738646,145.030269,,,,,,,,,
Myer,Shopping Centers,Rosamond Rd,Maribyrnong,VIC,3032,(03) 8609 7510,http://www.myer.com.au/shop/mystore/StoreLocator ,"myer.csc@myer.com.au,info@afterpay.com.au",,-37.773346,144.888814,,,,,,,,,
Myer,Shopping Centers,585 High St,Penrith,NSW,2750,(02) 8015 6582,http://www.myer.com.au/shop/mystore/StoreLocator ,"info@afterpay.com.au,support@shophumm.com.au",,-33.751059,150.692168,,,,,,,,,
Matchbox,Shopping Centers,100 Bulla Rd,Essendon,VIC,3040,(03) 9374 3069,http://www.matchbox.com.au ,"info@matchbox.com.au,support@matchboxdigital.com.au",,-37.741726,144.908706,,,,,,,,,
KyCa Designer Coolers,Shopping Centers,30 Wagga Wagga St,Oura,NSW,2650,(02) 6922 1177,http://www.kyca.com.au ,"carolyn@kyca.com.au,admin@kyca.com.au",,-35.111345,147.537512,,,,,,,,,
Igc Dorel,Shopping Centers,655-685 Somerville Rd,Sunshine West,VIC,3020,1300 809 526,,,,-37.806576,144.816019,,,,,,,,,
House & Garden,Shopping Centers,2-50 Murray Rd,Preston,VIC,3072,(03) 9471 0257,,,,-37.738692,145.03021,,,,,,,,,
Haslams Ladies & Menswear,Shopping Centers,Andrew St,Esperance,WA,6450,(08) 9071 2463,,,,-33.861318,121.890827,,,,,,,,,
Harvey Norman @ Domayne,Shopping Centers,"Shop Go 1, Homemakers Supa Centa Belrose, 4-6 Niangala Cl",Belrose,NSW,2085,(02) 9479 8800,,,,-33.7394441,151.2098162,,,,,,,,,
Harvey Norman,Shopping Centers,400-402 Saltaire Way,Port Kennedy,WA,6172,(08) 9524 0111,https://stores.harveynorman.com.au/ ,,,-32.372734,115.756204,,,,,,,,,
Go-Lo,Shopping Centers,Shp 25-27/ Westland Shopng Ctr,Glen Waverley,VIC,3150,(08) 8644 2613,,,,-37.8785156,145.1648632,,,,,,,,,
Emu Australia,Shopping Centers,72 Barwon Tce,South Geelong,VIC,3220,(03) 5224 2399,,,,-38.169013,144.364369,,,,,,,,,
David Jones Limited,Shopping Centers,Robina Town Centre Dr,Robina,QLD,4226,(07) 5585 2999,https://www.davidjones.com ,,,-28.073197,153.377754,,,,,,,,,
Breath Pty Ltd,Shopping Centers,47-49 Burlington Road St,Homebush,NSW,2140,(02) 9746 9116,,,,-33.86,151.08,,,,,,,,,
Bon Ton Mini Mart,Shopping Centers,1537 Burwood Hwy,Tecoma,VIC,3160,(03) 9754 2087,,,,-37.906358,145.344328,,,,,,,,,
Big Bang Sale,Shopping Centers,11 Nellburn Rd,Moorabbin,VIC,3189,(03) 9555 4238,,man123.zen@gmail.com,,-37.938483,145.066163,,,,,,,,,
Best&Less,Shopping Centers,Shop 3214 Redbank Plaza 1 Collingwood Dr,Redbank,QLD,4865,(07) 3381 8045,https://www.bestandless.com.au/ ,customerservice@bestandless.com.au,,-27.606037,152.872305,,,,,,,,,
Best&Less,Shopping Centers,Cnr Honeycomb Drive and Eucalyptus Place,Eastern Creek,NSW,2766,1300 135 766,https://www.bestandless.com.au/ ,customerservice@bestandless.com.au,,-33.802412,150.834898,,,,,,,,,
Best & Less,Shopping Centers,Lakeside Shopping Centre 420 Joondalup Dr,Joondalup,WA,6027,(08) 9301 1379,https://www.bestandless.com.au/store-finder ,,,-31.743799,115.766492,,,,,,,,,
Best & Less,Shopping Centers,Shop Mm 05 Riverside Plaza Shopng Cntr 131 Monaro St,Queanbeyan,NSW,2620,(02) 6297 4252,,,,-35.352959,149.234898,,,,,,,,,
Best & Less,Shopping Centers,49 William St,Raymond Terrace,NSW,2324,(02) 4987 4626,,,,-32.7622,151.74417,,,,,,,,,
Ausway Pacific Pty Ltd,Shopping Centers,Unit 2/ 5 Brear St,Springvale,VIC,3171,(03) 8683 6923,http://www.crazysales.com.au ,info@crazysales.com.au,,-37.942195,145.141715,,,,,,,,,
Zelus Nike Specialist Deal,Shopping Centers,1341 Princes Hwy,Malvern East,VIC,3145,(03) 9569 0429,,,,-37.886237,145.082631,,,,,,,,,
Williams-Sonoma,Shopping Centers,The Exchange Building 466 Oxford St,Bondi Junction,NSW,2022,(02) 8973 5800,www.williams-sonoma.com.au/ ,"customerservice@williams-sonoma.com.au,marketingaus@wsgc.com",,-33.891815,151.249543,,,,,,,,,
West Elm,Shopping Centers,Level 2 Chatswood Chase Shopping Centre 345 Victoria Ave,Chatswood,NSW,2067,(02) 8046 3500,http://www.westelm.com.au ,"customerservice@westelm.com.au,marketingaus@wsgc.com",,-33.7950352,151.1845125,,,,,,,,,
West Elm,Shopping Centers,Oxford Street Mall 472 Oxford St,Bondi Junction,NSW,2022,(02) 8973 5900,http://www.westelm.com.au/ ,"customerservice@westelm.com.au,marketingaus@wsgc.com",,-33.891815,151.249543,,,,,,,,,
TK Maxx Australia,Shopping Centers,502 Hope Island Rd,Helensvale,QLD,4212,(07) 5573 3159,https://www.tkmaxx.com.au/ ,,,-27.887705,153.319183,,,,,,,,,
TK Maxx Australia,Shopping Centers,Northland Shopping Centre 2-50 Murray Rd,Preston,VIC,3072,(03) 9478 3754,https://www.tkmaxx.com.au/ ,info@tjxaustralia.com.au,,-37.738646,145.030269,,,,,,,,,
TK Maxx Australia,Shopping Centers,Corner Of High Street &amp; Station Street,Penrith,NSW,2750,(02) 4723 0000,http://www.tradesecret.com.au ,,,-33.752818,150.695021,,,,,,,,,
TK Maxx,Shopping Centers,Opposite Westfield Fountain Gate Overland Dr,Narre Warren,VIC,3805,(03) 9703 0276,https://www.tkmaxx.com.au/ ,,,-38.020527,145.304867,,,,,,,,,
The Jambalaya Collection,Shopping Centers,2 68 Albert St,Berry,NSW,2535,0426 252 011,,rossheaven@gmail.com,,-34.774861,150.697518,,,,,,,,,
The Angel Rose Collection,Shopping Centers,,Guildford,NSW,2161,0401 916 583,,angela.wardi@hotmil.com,,-33.8541009,150.9865844,,,,,,,,,
Target,Shopping Centers,21 George St,Pinjarra,WA,6208,(08) 9557 4700,,,,-32.628567,115.87371,,,,,,,,,
Spotlight Pty Ltd,Shopping Centers,401 Scarborough Beach Rd,Innaloo,WA,6018,(08) 6140 3200,https://www.spotlightstores.com/ ,"online@spotlight.com.au,community@spotlight.com.au",,-31.9038,115.799644,,,,,,,,,
Spotlight Pty Ltd,Shopping Centers,"Tenancy 4, Cnr Days Rd &amp; Old Coach Rd",Upper Coomera,QLD,4209,(07) 5668 3900,https://www.spotlightstores.com/ ,"online@spotlight.com.au,community@spotlight.com.au",,-27.869329,153.312302,,,,,,,,,
SoldSmart.com.au,Shopping Centers,,Smithfield,NSW,2164,(02) 9618 1660,,,,-33.853468,150.9404216,,,,,,,,,
Shepparton Dimmeys (Franchise),Shopping Centers,140 High St,Shepparton,VIC,3630,(03) 5831 1963,www.dimmeys.com.au ,"bargains@dimmeys.com.au,bargains@dimmeys.com",,-36.381926,145.402872,,,,,,,,,
Seaweed And Sand,Shopping Centers,L 620-658 Terrigal Dr,Erina,NSW,2250,(02) 4367 0822,,,,-33.437384,151.392633,,,,,,,,,
Pyrmont Duty Free,Shopping Centers,,Cabramatta,NSW,2166,(02) 9755 7188,,,,-33.8950603,150.9365517,,,,,,,,,
Pottery Barn Kids,Shopping Centers,472 Oxford St,Bondi Junction,NSW,2022,(02) 8973 6200,http://www.potterybarn.com.au/ ,"customerservice@potterybarn.com.au,marketingaus@wsgc.com",,-33.891795,151.249556,,,,,,,,,
Perl A & Co,Shopping Centers,550 Olive St,Albury,NSW,2640,(02) 6021 3226,,,,-36.079467,146.918886,,,,,,,,,
Paxton General Store,Shopping Centers,Millfield Rd,Paxton,NSW,2325,(02) 4998 1240,,,,-32.902945,151.280637,,,,,,,,,
Overstock Outlet Pty Ltd,Shopping Centers,17-23 O'Riordan St,Alexandria,NSW,2015,(02) 8336 6700,,,,-33.909366,151.197739,,,,,,,,,
NDsales,Shopping Centers,,Liverpool,NSW,2170,0451 532 909,,,,-33.9200192,150.9241267,,,,,,,,,
Myer Warringah,Shopping Centers,"Warringah Mall, Cnr Old Pittwater Rd and Condamine St",Brookvale,NSW,2100,(02) 8015 6573,www.myer.com.au ,"reception@belgraviaformalwear.com.au,info@afterpay.com.au",,-33.766505,151.265152,,,,,,,,,
Myer Wagga,Shopping Centers,233 Bayliss St,Wagga Wagga,NSW,2650,1800 811 611,www.myer.com.au ,,,-35.11115,147.37161,,,,,,,,,
Myer Toowoomba,Shopping Centers,Cnr Margaret and Dent Sts,Toowoomba,QLD,4350,1800 811 611,www.myer.com.au ,"info@afterpay.com.au,support@shophumm.com.au",,-27.560649,151.950499,,,,,,,,,
Myer Sydney City,Shopping Centers,436 George St,Sydney,NSW,2000,(02) 8015 6580,,,,-33.87037,151.207604,,,,,,,,,
Myer Southland,Shopping Centers,1156 Nepean Hwy,Cheltenham,VIC,3192,(03) 8609 7508,www.myer.com.au ,"reception@belgraviaformalwear.com.au,info@afterpay.com.au",,-37.958265,145.050525,,,,,,,,,
Myer Shell Harbour,Shopping Centers,211 Lake Entrance Rd,Shellharbour,NSW,2529,(02) 4223 6111,,,,-34.564308,150.839494,,,,,,,,,
Myer Perth,Shopping Centers,200 Murray St,Perth,WA,6000,(08) 9265 5600,,,,-31.953113,115.859502,,,,,,,,,
Myer Parramatta,Shopping Centers,159-175 Church St,Parramatta,NSW,2150,(02) 8015 6570,,,,-33.817734,151.002148,,,,,,,,,
Myer Orange,Shopping Centers,212 Summer St,Orange,NSW,2800,1800 811 611,www.myer.com.au ,"reception@belgraviaformalwear.com.au,info@afterpay.com.au",,-33.2847,149.09961,,,,,,,,,
Myer North Lakes,Shopping Centers,Lot 101 North Lakes Dr,Mango Hill,QLD,4509,(07) 3205 0111,,,,-27.241993,153.015785,,,,,,,,,
Myer Miranda,Shopping Centers,The Kingsway,Miranda,NSW,1490,(02) 9710 4600,,,,-34.03538664,151.1007845,,,,,,,,,
Myer Maroochydore,Shopping Centers,Sunshine Plaza Amaroo St,Maroochydore,QLD,4558,1800 811 611,www.myer.com.au ,"info@afterpay.com.au,support@shophumm.com.au",,-26.6534,153.08998,,,,,,,,,
Myer Mackay,Shopping Centers,Cnr Mangrove Rd and Victoria St,Mackay,QLD,4740,(07) 3088 3345,https://www.facebook.com/MyerMackay/ ,,,-21.140212,149.178506,,,,,,,,,
Myer Liverpool,Shopping Centers,Macquarie Street Westfield Shoppingtown,Liverpool,NSW,2170,1800 811 611,www.myer.com.au ,"reception@belgraviaformalwear.com.au,info@afterpay.com.au",,-33.91911,150.92498,,,,,,,,,
Myer Knox City,Shopping Centers,Cnr Burwood Hwy and Stud Rd,Wantirna South,VIC,3152,(03) 8805 0100,https://www.myer.com.au ,,,-37.868903,145.235355,,,,,,,,,
Myer Karrinyup,Shopping Centers,Karrinyup Rd,Karrinyup,WA,6018,(08) 9347 9200,,,,-31.877922,115.776243,,,,,,,,,
Myer Indooroopilly,Shopping Centers,318 Moggill Rd,Indooroopilly,QLD,4068,(07) 3720 4100,,,,-27.497612,152.97368,,,,,,,,,
Myer Hornsby,Shopping Centers,Cnr Florence and Muriel Sts,Hornsby,NSW,2077,(02) 9472 3111,,,,-33.704266,151.102592,,,,,,,,,
Myer Geelong,Shopping Centers,105 Malop St,Geelong,VIC,3220,1800 811 611,www.myer.com.au ,"info@afterpay.com.au,support@shophumm.com.au",,-38.147525,144.362638,,,,,,,,,
Myer Garden City,Shopping Centers,125 Riseley St,Booragoon,WA,6154,(08) 9314 9100,,,,-32.033892,115.83536,,,,,,,,,
Myer Frankston,Shopping Centers,38 Beach St,Frankston,VIC,3199,(03) 9781 6300,,,,-38.140994,145.12527,,,,,,,,,
Myer Erina,Shopping Centers,"Central Coast Fair, Karalta Rd",Erina,NSW,2250,1800 811 611,www.myer.com.au ,"info@afterpay.com.au,support@shophumm.com.au",,-33.4359294,151.3849612,,,,,,,,,
Myer Eastgardens,Shopping Centers,152 Bunnerong Rd,Eastgardens,NSW,2036,(02) 8015 6589,www.myer.com.au ,"reception@belgraviaformalwear.com.au,info@afterpay.com.au",,-33.94484,151.224343,,,,,,,,,
Myer Chatswood,Shopping Centers,49- 51 Albert St,Chatswood,NSW,2057,(02) 9412 0111,,,,-33.79773689,151.1832908,,,,,,,,,
Myer Chatswood,Shopping Centers,49- 51 Albert St,Chatswood,NSW,2057,(02) 9412 0111,,,,-33.79773689,151.1832908,,,,,,,,,
Myer Charlestown,Shopping Centers,Chapman St,Charlestown,NSW,2290,1800 811 611,www.myer.com.au ,"info@afterpay.com.au,support@shophumm.com.au",,-32.962343,151.693647,,,,,,,,,
Myer Castle Hill,Shopping Centers,"Castle Towers, Castle Street",Castle Hill,NSW,1765,(02) 8851 5611,,,,-33.72966627,151.0066765,,,,,,,,,
Myer Cairns,Shopping Centers,Cnr McLeod &amp; Spence St,Cairns,QLD,4870,1800 811 611,www.myer.com.au ,"reception@belgraviaformalwear.com.au,info@afterpay.com.au",,-16.92598,145.77389,,,,,,,,,
Myer Bondi,Shopping Centers,Oxford St,Bondi,NSW,2026,1800 811 611,www.myer.com.au ,"info@afterpay.com.au,support@shophumm.com.au",,-33.891614,151.246766,,,,,,,,,
Myer Bondi,Shopping Centers,Oxford St,Bondi Junction,NSW,2022,(02) 9300 1100,,,,-33.891285,151.244934,,,,,,,,,
Myer Blacktown,Shopping Centers,Kildare St,Blacktown,NSW,2148,(02) 9671 8200,,,,-33.769681,150.895809,,,,,,,,,
Myer Bankstown,Shopping Centers,North Tce,Bankstown,NSW,2200,(02) 8707 3700,,,,-33.91,151.03,,,,,,,,,
Myer Albury,Shopping Centers,525 David St,Albury,NSW,2640,(02) 6042 2211,,,,-36.07996,146.92012,,,,,,,,,
Millers Department Store,Shopping Centers,85 Bridge St,Benalla,VIC,3672,(03) 5762 2311,,,,-36.55095,145.98548,,,,,,,,,
Living by the Seastore,Shopping Centers,,Kareela,NSW,2232,0421 411 174,,,,-34.0180013,151.0804628,,,,,,,,,
K-Mart Katoomba,Shopping Centers,Cnr Parke and Waratah Sts,Katoomba,NSW,2780,(02) 4782 3822,www.kmart.com.au/ ,,,-33.717002,150.309294,,,,,,,,,
Kmart - Innaloo,Shopping Centers,Innaloo S/C 384 Scarborough Beach Rd,Innaloo,WA,6018,(08) 6241 3100,https://www.kmart.com.au/store-detail/Innaloo ,,,-31.902108,115.798758,,,,,,,,,
Kmart,Shopping Centers,12 Jacksons Rd,Warriewood,NSW,2102,(02) 9998 6700,www.kmart.com.au ,,,-33.695884,151.296137,,,,,,,,,
K Mart (australia) Ltd - Corio,Shopping Centers,Cnr Bacchus Marsh &amp; Purnell Rd,Corio,VIC,3214,(03) 5275 2895,,,,-38.074132,144.358577,,,,,,,,,
Holysheet ],Shopping Centers,620 Victoria St,Richmond,VIC,3121,(03) 9429 5106,,,,-37.812385,145.010693,,,,,,,,,
Hastings Co-op Department Store Wauchope,Shopping Centers,22 High St,Wauchope,NSW,2446,(02) 6588 8950,,,,-31.457867,152.733752,,,,,,,,,
Hastings Co-op Department Store Port Macquarie,Shopping Centers,Palm Court Centre 5 14 Short St,Port Macquarie,NSW,2444,(02) 6588 8951,,,,-31.43083,152.90721,,,,,,,,,
Hastings Co-op Department Store Laurieton,Shopping Centers,3 84 Bold St,Laurieton,NSW,2443,(02) 6588 8952,https://www.hastingscoop.com.au/ ,"admin@hastingscoop.com.au,wauchopeiga@hastingscoop.com.au",,-31.648829,152.796296,,,,,,,,,
Harvey Norman O'Connor,Shopping Centers,133 Garling St,Oconnor,WA,6163,(08) 9337 0888,http://www.harveynorman.com.au/?utm_source=Other ,,,-32.057515,115.794573,,,,,,,,,
Harvey Norman Flagship Store Auburn,Shopping Centers,250 Parramatta Rd,Auburn,NSW,2144,(02) 9202 4888,http://www.harveynorman.com.au/?utm_source=Other ,120@mailinator.com,,-33.840442,151.032832,,,,,,,,,
Harvey Norman Broome,Shopping Centers,2 Haynes St,Broome,WA,6725,(08) 9195 3600,https://www.harveynorman.com.au/ ,hnprivacy.officer@au.harveynorman.com,,-17.9649368,122.2206143,,,,,,,,,
Harvey Norman Bondi Junction,Shopping Centers,"Shop 5016, Westfield Bondi Junction, 500 Oxford St",Bondi Junction,NSW,2022,(02) 8305 8800,http://www.harveynorman.com.au/?utm_source=Other ,,,-33.891647,151.250411,,,,,,,,,
Harvey Norman,Shopping Centers,"Shop B 2, Whitsunday Plaza, 8 Galbraith Park Drive",Cannonvale,QLD,4802,(07) 4969 8800,,,,-20.29033096,148.6717222,,,,,,,,,
Harris Scarfe Ltd,Shopping Centers,134 Stirling Tce,Albany,WA,6330,(08) 9841 1066,,,,-35.02701,117.88459,,,,,,,,,
Harris Scarfe Australia Pty Ltd,Shopping Centers,Cranbourne Park Shopping Centre High Street,Cranbourne,VIC,3977,(03) 5990 4200,,,,-38.10997,145.28198,,,,,,,,,
Harris Scarfe Australia Pty Ltd,Shopping Centers,96 Seymour Street Traralgon,Traralgon,VIC,3844,(03) 5116 7400,,,,-38.19561,146.53592,,,,,,,,,
Harris Scarfe Australia Pty Ltd,Shopping Centers,"Geelong Market Square, 40 The Gallery",Geelong,VIC,3220,(03) 5224 1399,,,,-38.1480041,144.3593453,,,,,,,,,
Harris Scarfe Australia Pty Ltd,Shopping Centers,"Southland Westfield Shoppingtown, 1239 Nepean Highway",Southland Centre,VIC,3192,(03) 9585 5272,,,,-37.95863,145.05511,,,,,,,,,
Harris Scarfe Australia Pty Ltd,Shopping Centers,"Eastland Shopping Centre, 197 Maroondah Highway",Ringwood,VIC,3134,(03) 9780 4500,,,,-37.814708,145.230413,,,,,,,,,
Harris Scarfe Australia Pty Ltd,Shopping Centers,"Epping Plaza Shopping Centre, Crn Cooper St and High St",Epping,VIC,3076,(03) 9408 9796,,,,-37.651948,145.023502,,,,,,,,,
Harris Scarfe Australia Pty Ltd,Shopping Centers,Cnr Westfield Dve and Matthews Ave,Airport West,VIC,3042,(03) 9953 9800,,,,-37.711292,144.888795,,,,,,,,,
Harris Scarfe Australia Pty Ltd,Shopping Centers,"Highpoint Shopping Centre, 200 Rosamond Road",Highpoint City,VIC,3032,(03) 9317 9099,,,,-37.7733,144.88609,,,,,,,,,
Harris Scarfe Australia Pty Ltd,Shopping Centers,Entrance From Kiewa Street Shop F 1 The Mates Building 569 Dean Street,Albury,NSW,2640,(02) 6048 0117,www.harrisscarfe.com.au ,customerservice@harrisscarfe.com.au,,-36.081695,146.915949,,,,,,,,,
Harris Scarfe Australia Pty Ltd,Shopping Centers,300 Auburn St,Goulburn,NSW,2580,(02) 4821 1888,www.harrisscarfe.com.au ,customerfeedback@harrisscarfe.com.au,,-34.751709,149.720001,,,,,,,,,
Harris Scarfe Australia Pty Ltd,Shopping Centers,"Macarthur Square Shopping Centre, 87/200 Gilchrist Drv",Campbelltown,NSW,2560,(02) 4624 9100,www.harrisscarfe.com.au ,customerfeedback@harrisscarfe.com.au,,-34.07551,150.799778,,,,,,,,,
Harris Scarfe,Shopping Centers,"Centrefair Plaza, Maude St, Mall",Shepparton,VIC,3630,(03) 5821 4244,,,,-36.37953992,145.4001925,,,,,,,,,
Harris Scarfe,Shopping Centers,"Westfield Tuggerah 50 Wyong Road, Shop 2029",Tuggerah,NSW,2259,(02) 4305 9500,www.harrisscarfe.com.au ,customerservice@harrisscarfe.com.au,,-33.30721,151.419618,,,,,,,,,
Goulburn ? Dimmeys (Franchise),Shopping Centers,180 Auburn St,Goulburn,NSW,2580,(02) 4821 7400,www.dimmeys.com.au ,"bargains@dimmeys.com.au,bargains@dimmeys.com",,-34.754647,149.717882,,,,,,,,,
FLH Australia,Shopping Centers,40 Sterling Rd,Minchinbury,NSW,2770,(02) 9675 5663,,,,-33.781229,150.817742,,,,,,,,,
Fay H & Sons,Shopping Centers,41- 45 Maitland St,Bingara,NSW,2404,(02) 6724 1303,,,,-29.86913,150.57263,,,,,,,,,
Esmartbuy,Shopping Centers,,Zetland,NSW,2017,0433 870 612,,,,-33.905553,151.2065067,,,,,,,,,
Elcamo Trading,Shopping Centers,Williams Rd,Dandenong South,VIC,3175,(03) 9793 3866,,,,-38.01,145.22,,,,,,,,,
Dimmeys,Shopping Centers,Tweed Centro Shop 51 Cnr Wharf Street and Bay Street,Tweed Heads,NSW,2485,(07) 5599 2785,www.dimmeys.com.au ,,,-28.171023,153.543351,,,,,,,,,
Debbie G Agency,Shopping Centers,2 Hasting St,Murrumba,QLD,4312,(07) 3204 6873,,,,-27.28,153.01,,,,,,,,,
David Jones Online,Shopping Centers,1 George St,Artarmon,NSW,2064,1300 300 110,,,,-33.84048,151.18479,,,,,,,,,
David Jones Limited,Shopping Centers,Cnr Creek Rd and Main St,Carindale,QLD,4152,(07) 3843 7444,,,,-27.50160208,153.1017815,,,,,,,,,
David Jones Limited,Shopping Centers,Garden City Logan Rd,Upper Mt Gravatt,QLD,4122,(07) 3243 9400,,,,-27.562259,153.081317,,,,,,,,,
David Jones Limited,Shopping Centers,Cnr Benson St and Sherwood Rd,Toowong,QLD,4066,(07) 3243 9800,,,,-27.48492,152.99252,,,,,,,,,
David Jones Limited,Shopping Centers,235 Springvale Rd,Glen Waverley,VIC,3150,(03) 9518 2999,,,,-37.876306,145.165193,,,,,,,,,
David Jones Limited,Shopping Centers,169 Crown St,Wollongong,NSW,2500,(02) 4252 5555,,,,-34.425412,150.894745,,,,,,,,,
David Jones Limited,Shopping Centers,Westfield Shopping Centre,Tuggerah,NSW,2259,(02) 4350 2999,,,,-33.30672,151.41421,,,,,,,,,
David Jones Limited,Shopping Centers,"Castle Towers , 6 - 14 Castle Street",Castle Hill,NSW,2154,(02) 9842 5223,Visit Our Website ,,,-33.73183,151.0058,,,,,,,,,
David Jones Limited,Shopping Centers,Westfield Shoppingtown,Parramatta,NSW,2150,(02) 9841 3555,Visit Our Website ,,,-33.81648,151.0023,,,,,,,,,
David Jones Limited,Shopping Centers,Chatswood Chase,Chatswood,NSW,2067,(02) 9844 4111,Visit Our Website ,,,-33.79543,151.1859,,,,,,,,,
David Jones Limited,Shopping Centers,Bondi Junction Plza,Bondi Junction,NSW,2022,(02) 9619 1111,Visit Our Website ,,,-33.891317,151.250056,,,,,,,,,
Dandenong ? Dimmeys (Franchise),Shopping Centers,1- 7 Langhorne St,Dandenong,VIC,3175,(03) 9793 4423,www.dimmeys.com.au ,"bargains@dimmeys.com.au,bargains@dimmeys.com",,-37.986645,145.214865,,,,,,,,,
Daiso Industries Pty Ltd,Shopping Centers,"Shop 16 and 18, Redbank Plains Town Square 393 Redbank Plains Rd",Redbank Plains,QLD,4301,0431 001 846,https://mydaiso.com.au/ ,"info@daisojapan.net.au,privacy@daisojapan.net.au",,-27.645544,152.870778,,,,,,,,,
"Cresswells Department Store, Emporium and Cafe",Shopping Centers,65 Tudor St,Wagin,WA,6315,(08) 9861 2300,https://www.facebook.com/cresswellsofwagin/ ,,,-33.303711,117.34231,,,,,,,,,
Commonbuys,Shopping Centers,Level 2/ 50 York St,Sydney,NSW,2000,1800 551 011,,,,-33.86965,151.2064,,,,,,,,,
Cheapbargains.com.au,Shopping Centers,,Rutherford,NSW,2320,1300 306 991,http://www.cheapbargains.com.au ,sales@cheapbargains.com.au,,-32.716247,151.5269067,,,,,,,,,
Chain Reaction,Shopping Centers,Brimbank Central Shopping Centre,Deer Park,VIC,3023,(03) 9360 4620,,,,-37.75291,144.77656,,,,,,,,,
Camdise Pty Ltd,Shopping Centers,,Gold Coast Benowa,QLD,4217,(07) 5564 8613,http://www.camdise.com.au ,mail@camdise.com.au,,-28.005987,153.390229,,,,,,,,,
Buzzingaa - Buzz Your Location,Shopping Centers,26 44 Market St,Sydney,NSW,2000,1300 929 059,,info@buzzingaa.com.au,,-33.870495,151.205863,,,,,,,,,
Broadway Shopping Centre Management,Shopping Centers,Cnr Bay St and Broadway,Broadway,NSW,2007,(02) 9213 3333,,,,-33.88361,151.19537,,,,,,,,,
Breakaway Surf Newcastle,Shopping Centers,Shop 6 137 Hunter St,Newcastle,NSW,2300,(02) 4929 1144,https://www.facebook.com/breakawaysurfnewcastle/ ,,,-32.927288,151.780947,,,,,,,,,
Bone Orchard,Shopping Centers,,Ardeer,VIC,3022,0425 809 894,http://www.kryptoph.etsy.com ,kryptoph@live.com.au,,-37.7732393,144.7994804,,,,,,,,,
bioalm,Shopping Centers,,Melbourne,VIC,3004,0416 701 523,,,,-37.83507,144.97295,,,,,,,,,
Big W-we Sell For Less,Shopping Centers,17 Patrick St,Blacktown,NSW,2148,(02) 9672 8622,http://www.bigw.com.au ,"bigwcontactus@bigw.com.au,bigwphotos@fujifilm.com.au",,-33.770122,150.905194,,,,,,,,,
BIG W Pagewood,Shopping Centers,152 Bunnerong Rd,Eastgardens,NSW,2036,(02) 9308 7302,https://www.bigw.com.au/ ,"bigwcontactus@bigw.com.au,bigwphotos@fujifilm.com.au",,-33.94484,151.224343,,,,,,,,,
BIG W,Shopping Centers,Browns Plains Rd,Browns Plains,QLD,4118,(07) 3089 2504,http://www.bigw.com.au/ ,"bigwcontactus@bigw.com.au,bigwphotos@fujifilm.com.au",,-27.661136,153.040264,,,,,,,,,
Big W,Shopping Centers,Pacific Werribee 250 Heaths Rd,Hoppers Crossing,VIC,3029,(03) 8734 3600,,,,-37.875121,144.679652,,,,,,,,,
Big W,Shopping Centers,Corner Of Waratah Street and Parke Street,Katoomba,NSW,2780,(02) 4345 4516,www.bigw.com.au ,,,-33.716232,150.309926,,,,,,,,,
BIG W,Shopping Centers,1 Rockdale Plaza Dr,Rockdale,NSW,2216,(02) 8199 7310,http://www.bigw.com.au/ ,"bigwcontactus@bigw.com.au,bigwphotos@fujifilm.com.au",,-33.957651,151.138955,,,,,,,,,
Beyond Auto Australia,Shopping Centers,,Preston,VIC,3072,(03) 9484 3921,,,,-37.7388098,145.0042131,,,,,,,,,
bargaindepartmentstore.com,Shopping Centers,,Melbourne,VIC,3000,0431 258 541,https://bargaindepartmentstore.com/ ,"sales@bargaindepartmentstore.com,donate@opencart.com",,-37.813985,144.963114,,,,,,,,,
bargaindepartmentstore.com,Shopping Centers,,Millers Point,NSW,2000,0431 258 541,https://bargaindepartmentstore.com/ ,"sales@bargaindepartmentstore.com,donate@opencart.com",,-33.8583566,151.2036149,,,,,,,,,
Bailey A R & Sons Pty Ltd,Shopping Centers,427 Ruthven St,Toowoomba,QLD,4350,(07) 4632 3577,,,,-27.56082,151.95309,,,,,,,,,
A-Z Online Shop,Shopping Centers,,Deception Bay,QLD,4508,(07) 3149 3795,,,,-27.1961366,153.0298121,,,,,,,,,
Australian Duty Free Supplies,Shopping Centers,77-79 Ashley St,Braybrook,VIC,3019,(03) 9362 0888,,,,-37.790552,144.862861,,,,,,,,,
Woodvale Boulevard,Shopping Centers,Trappers Dr,Woodvale,WA,6026,(08) 9242 5530,,barbara.morel@cbre.com.au,,-31.798444,115.795003,,,,Active,29 006 639 087,Business Name,25%,,
Woodlake Village,Shopping Centers,20 Sunray Cir,Ellenbrook,WA,6069,(08) 9325 2533,,,,-31.791558,115.973744,,,,Active,43 166 455 493,Trading Name,25%,,
Wharflands Plaza,Shopping Centers,0 Tassie St,Port Augusta,SA,5700,(08) 8586 6122,,,,-32.489886,137.761652,,,,Active,73 375 770 158,Business Name,25%,,
